Straw_weight_Dingxi_2018
118.3333333
110.0
105.0
102.6666667
100.0
98.33333333
98.33333333
98.33333333
96.66666667
90.0
90.0
86.66666667
86.66666667
85.0
81.66666667
78.33333333
78.33333333
78.33333333
76.66666667
76.66666667
75.0
75.0
75.0
73.33333333
73.33333333
73.33333333
73.33333333
73.33333333
73.33333333
71.6
70.0
70.0
70.0
70.0
70.0
70.0
70.0
68.33333333
68.33333333
68.33333333
68.33333333
66.66666667
66.66666667
66.66666667
66.66666667
66.66666667
66.66666667
65.0
65.0
65.0
65.0
65.0
65.0
63.33333333
63.33333333
63.33333333
63.33333333
61.66666667
61.66666667
61.66666667
61.66666667
61.66666667
61.66666667
60.0
60.0
60.0
60.0
60.0
58.33333333
58.33333333
58.33333333
58.33333333
58.33333333
58.33333333
56.66666667
56.66666667
56.66666667
56.66666667
56.66666667
56.66666667
56.66666667
56.66666667
56.66666667
56.66666667
55.0
55.0
55.0
55.0
55.0
55.0
55.0
55.0
53.33333333
53.33333333
53.33333333
53.33333333
53.33333333
53.33333333
53.33333333
53.33333333
53.33333333
53.33333333
53.33333333
53.33333333
53.33333333
51.66666667
51.66666667
51.66666667
51.66666667
51.66666667
51.66666667
51.66666667
51.66666667
51.66666667
51.66666667
51.66666667
51.6
50.0
50.0
50.0
50.0
50.0
50.0
50.0
50.0
50.0
50.0
50.0
50.0
50.0
50.0
50.0
48.33333333
48.33333333
48.33333333
48.33333333
48.33333333
48.33333333
48.33333333
48.33333333
48.33333333
46.66666667
46.66666667
46.66666667
46.66666667
46.66666667
46.66666667
46.66666667
46.66666667
46.66666667
46.66666667
46.66666667
46.66666667
45.0
45.0
45.0
45.0
45.0
45.0
45.0
45.0
45.0
45.0
45.0
45.0
45.0
45.0
45.0
43.33333333
43.33333333
43.33333333
43.33333333
43.33333333
43.33333333
43.33333333
43.33333333
43.33333333
43.33333333
43.33333333
43.33333333
43.33333333
43.33333333
43.33333333
43.33333333
43.33333333
43.33333333
43.33333333
41.66666667
41.66666667
41.66666667
41.66666667
41.66666667
41.66666667
41.66666667
41.66666667
41.66666667
41.66666667
41.66666667
41.66666667
41.66666667
41.66666667
40.0
40.0
40.0
40.0
40.0
40.0
40.0
40.0
40.0
40.0
40.0
40.0
40.0
40.0
40.0
40.0
40.0
40.0
40.0
40.0
40.0
40.0
38.33333333
38.33333333
38.33333333
38.33333333
38.33333333
38.33333333
38.33333333
38.33333333
38.33333333
38.33333333
38.33333333
38.33333333
38.33333333
38.33333333
38.33333333
38.33333333
38.33333333
38.33333333
38.33333333
38.33333333
38.33333333
38.33333333
38.33333333
38.33333333
38.33333333
38.33333333
38.33333333
38.33333333
38.33333333
38.33333333
38.33333333
38.33333333
38.3
36.66666667
36.66666667
36.66666667
36.66666667
36.66666667
36.66666667
36.66666667
36.66666667
36.66666667
36.66666667
36.66666667
36.66666667
36.66666667
36.66666667
36.66666667
36.66666667
36.66666667
36.66666667
36.66666667
36.66666667
36.66666667
36.66666667
36.66666667
36.66666667
36.66666667
36.66666667
36.66666667
35.0
35.0
35.0
35.0
35.0
35.0
35.0
35.0
35.0
35.0
35.0
35.0
35.0
35.0
35.0
35.0
35.0
35.0
35.0
35.0
35.0
35.0
35.0
35.0
35.0
35.0
35.0
35.0
35.0
35.0
35.0
33.33333333
33.33333333
33.33333333
33.33333333
33.33333333
33.33333333
33.33333333
33.33333333
33.33333333
33.33333333
33.33333333
33.33333333
33.33333333
33.33333333
33.33333333
33.33333333
33.33333333
33.33333333
33.33333333
33.33333333
33.33333333
33.33333333
33.33333333
33.33333333
33.33333333
33.33333333
33.33333333
33.33333333
33.33333333
33.33333333
33.3
31.66666667
31.66666667
31.66666667
31.66666667
31.66666667
31.66666667
31.66666667
31.66666667
31.66666667
31.66666667
31.66666667
31.66666667
31.66666667
31.66666667
31.66666667
31.66666667
31.66666667
31.66666667
31.66666667
30.0
30.0
30.0
30.0
30.0
30.0
30.0
30.0
30.0
30.0
30.0
30.0
30.0
30.0
30.0
30.0
30.0
30.0
30.0
30.0
30.0
30.0
30.0
30.0
30.0
30.0
30.0
30.0
30.0
30.0
30.0
30.0
30.0
30.0
30.0
30.0
30.0
30.0
30.0
28.33333333
28.33333333
28.33333333
28.33333333
28.33333333
28.33333333
28.33333333
28.33333333
28.33333333
28.33333333
28.33333333
28.33333333
28.33333333
28.33333333
28.33333333
28.33333333
28.33333333
28.33333333
28.33333333
28.33333333
28.33333333
28.33333333
28.33333333
28.33333333
28.33333333
28.33333333
28.33333333
28.33333333
28.33333333
28.33333333
28.33333333
28.33333333
28.33333333
28.33333333
28.33333333
28.33333333
28.33333333
28.33333333
28.33333333
27.33333333
26.66666667
26.66666667
26.66666667
26.66666667
26.66666667
26.66666667
26.66666667
26.66666667
26.66666667
26.66666667
26.66666667
26.66666667
26.66666667
26.66666667
26.66666667
26.66666667
26.66666667
26.66666667
26.66666667
26.66666667
26.66666667
26.66666667
26.66666667
26.66666667
26.66666667
26.66666667
26.66666667
26.66666667
25.0
25.0
25.0
25.0
25.0
25.0
25.0
25.0
25.0
25.0
25.0
25.0
25.0
25.0
25.0
25.0
25.0
25.0
25.0
25.0
25.0
25.0
25.0
25.0
25.0
25.0
25.0
25.0
25.0
25.0
25.0
23.33333333
23.33333333
23.33333333
23.33333333
23.33333333
23.33333333
23.33333333
23.33333333
23.33333333
23.33333333
23.33333333
23.33333333
23.33333333
23.33333333
23.33333333
23.33333333
23.33333333
23.33333333
23.33333333
23.33333333
23.33333333
23.33333333
23.33333333
23.33333333
23.33333333
23.33333333
23.33333333
23.33333333
23.33333333
23.33333333
23.33333333
23.3
21.67
21.66666667
21.66666667
21.66666667
21.66666667
21.66666667
21.66666667
21.66666667
21.66666667
21.66666667
21.66666667
21.66666667
21.66666667
21.66666667
21.66666667
21.66666667
21.66666667
21.66666667
21.66666667
21.66666667
21.66666667
21.66
20.0
20.0
20.0
20.0
20.0
20.0
20.0
20.0
20.0
20.0
20.0
20.0
20.0
20.0
20.0
20.0
20.0
20.0
18.33333333
18.33333333
18.33333333
18.33333333
18.33333333
18.33333333
18.33333333
18.33333333
18.33333333
18.33333333
18.33333333
18.33333333
