Solyc06T000605.1
-10.9488658905029
-4.40113830566406
-12.7930946350098
-12.1059417724609
15.039794921875
-6.84501457214355
13.7090454101562
6.69217300415039
-4.32720947265625
-38.5097885131836
21.363597869873
-18.3306274414062
-3.12632751464844
6.07043838500977
-1.0826416015625
2.57235336303711
-4.94028472900391
3.81599426269531
2.46545791625977
-6.45306205749512
-14.0574073791504
-5.78585052490234
11.7506866455078
46.3200340270996
2.92726898193359
-9.58774185180664
-9.27963638305664
-5.26033020019531
-17.9101066589355
-2.30802917480469
14.5046844482422
-2.43931770324707
-6.07843971252441
2.28627014160156
18.1630477905273
-10.6473350524902
4.04642105102539
-18.1492252349854
-76.4656524658203
-6.07292556762695
-34.1596717834473
11.1330299377441
6.83125686645508
53.9211807250977
-5.6687126159668
20.5368194580078
6.15263366699219
1.34140396118164
72.0628509521484
5.12271881103516
2.27236175537109
-28.7824096679688
-18.7442321777344
2.21475982666016
24.6413955688477
16.6506881713867
-31.912504196167
3.3602237701416
8.07906723022461
110.719497680664
6.57938766479492
-9.14476776123047
-7.17096710205078
0.309291839599609
7.81563377380371
-3.69472503662109
6.55808258056641
31.292366027832
5.47245788574219
1.96230506896973
14.354419708252
41.6286468505859
-1.91361999511719
8.71655654907227
17.7559967041016
-4.42329978942871
-9.64535903930664
13.4686737060547
-16.4301261901855
-1.33308219909668
0.820775985717773
7.73586463928223
-24.7554759979248
25.9212608337402
-31.9422931671143
-23.8668975830078
3.0408763885498
-3.52776336669922
6.82368850708008
1.00062942504883
-19.3174152374268
55.5580673217773
-1.96890640258789
-11.4819107055664
6.34889984130859
3.47467803955078
-10.0769176483154
-15.4938201904297
11.5401763916016
4.49175262451172
-2.94853019714355
16.4783554077148
20.7662773132324
-3.983154296875
0.944995880126953
54.0522155761719
-9.06425857543945
9.08550262451172
-13.0639419555664
-12.677375793457
14.2670516967773
-0.84503173828125
-14.9127578735352
12.141185760498
-23.2762756347656
1.28942108154297
-2.59848213195801
-21.4121742248535
3.78199768066406
-4.40166473388672
-4.56114959716797
6.02390289306641
8.52815055847168
4.70456504821777
13.3314361572266
-1.54252243041992
12.0683898925781
-1.23989486694336
12.7297134399414
-10.3253479003906
17.9180793762207
1.06364059448242
0.703495025634766
26.1943817138672
8.0245246887207
-6.60857200622559
-1.2569580078125
-6.96184539794922
15.6128005981445
-2.80301094055176
18.7881546020508
2.72595596313477
1.54939651489258
-4.56587028503418
-1.83724594116211
13.9790306091309
-5.09023094177246
0.0175094604492188
41.0791549682617
15.5465278625488
-12.5753326416016
13.8493127822876
-11.104736328125
34.4814605712891
-3.86794853210449
14.6772384643555
2.53690338134766
3.53064727783203
-11.047758102417
-59.6443748474121
11.6176624298096
-20.6142044067383
-4.29839706420898
-7.25229644775391
-7.32634925842285
-19.9325675964355
-5.81061363220215
7.58607482910156
-8.59169006347656
-7.37012100219727
3.48866844177246
5.77284622192383
-36.7559928894043
-4.91460800170898
-6.61676406860352
17.6610298156738
21.0617065429688
-8.57310676574707
8.77780914306641
42.0709762573242
-23.6527633666992
4.87122344970703
-11.3308296203613
-2.01797866821289
9.27055358886719
-6.54633522033691
-32.9139442443848
-0.873481750488281
12.613582611084
11.8869285583496
-30.731954574585
0.140708923339844
-27.7224044799805
-3.79203796386719
-10.0592002868652
11.5024700164795
-10.4732036590576
-26.7024421691895
-2.90454483032227
-20.7953224182129
-0.617850303649902
-15.453727722168
-11.1819019317627
17.5699691772461
9.80554962158203
5.16104507446289
2.318115234375
-1.9296989440918
-18.6205463409424
10.370475769043
-9.91620635986328
-7.93479919433594
-2.99218368530273
-4.92715454101562
3.33528900146484
1.9484977722168
-1.66917037963867
-2.03455352783203
0.38458251953125
-13.8067378997803
20.10546875
10.981258392334
-17.2385787963867
32.1806488037109
-12.7435836791992
-8.52058792114258
13.2733764648438
23.3413391113281
-29.6268730163574
27.7207946777344
-5.0947151184082
9.72368621826172
26.7807235717773
-1.97058868408203
-1.51817321777344
-10.15869140625
-73.0100250244141
9.67278289794922
6.44457626342773
38.3010559082031
-3.48927688598633
2.32841110229492
9.05675506591797
-7.59403800964355
-9.51605033874512
7.47314453125
29.3971481323242
-3.88264083862305
-26.8861274719238
-0.151138305664062
-5.89053726196289
-50.4771614074707
-8.76646423339844
-8.23740386962891
-15.6023826599121
-7.09240436553955
-3.89232063293457
-7.94191741943359
-21.3964405059814
-13.1836986541748
-14.9605941772461
1.1857795715332
47.0318756103516
-0.511009216308594
-0.359870910644531
